id,distcode,distname,state,rad,lng,lat,disthash
3980249747,137,Jyotiba Phule Nagar,Uttar Pradesh,1.5115338060227805,78.40458479999998,29.003136599999998,c12daf4e
983352750,147,Firozabad,Uttar Pradesh,15.369001032800778,78.5881058,27.103764500000008,d9024a8b
1305944931,147,Firozabad,Uttar Pradesh,-0.6236322556039858,78.23711169999999,27.213285900000002,d9024a8b
1307089395,147,Firozabad,Uttar Pradesh,3.0370776555983467,78.39914389999998,27.152798599999993,d9024a8b
7666741486,147,Firozabad,Uttar Pradesh,5.045710290350908,78.4150135,27.16213250000001,d9024a8b
7666741495,147,Firozabad,Uttar Pradesh,7.478689269721462,78.4583097,27.1271518,d9024a8b
245744352,179,Sultanpur,Uttar Pradesh,8.20064128642502,82.22788909999998,26.137389499999994,2c9636b1
1264298601,179,Sultanpur,Uttar Pradesh,10.037526088126768,82.07168929999999,26.258860200000004,2c9636b1
245728860,171,Chitrakoot,Uttar Pradesh,12.373038342279639,81.0996924,25.065131499999993,3aca460f
245730561,171,Chitrakoot,Uttar Pradesh,3.167988401005099,80.91640009999999,25.215825699999993,3aca460f
245733024,171,Chitrakoot,Uttar Pradesh,-1.0028676717752736,81.14941809999999,25.386366199999998,3aca460f
245753072,185,Basti,Uttar Pradesh,8.422386355358066,82.7231355,26.789557899999995,5f041769
2077503318,185,Basti,Uttar Pradesh,5.621355469765953,82.7467623,26.79776279999999,5f041769
245746221,188,Gorakhpur,Uttar Pradesh,-1.3616726882398316,83.5066212,26.283260000000002,8ed5f728
245750861,188,Gorakhpur,Uttar Pradesh,2.7082575556631463,83.5873588,26.650282400000002,8ed5f728
575741452,188,Gorakhpur,Uttar Pradesh,19.46895785058469,83.3668129,26.760021700000003,8ed5f728
2393454365,188,Gorakhpur,Uttar Pradesh,-1.6268780766536144,83.2005744,26.505953900000012,8ed5f728
6183821774,188,Gorakhpur,Uttar Pradesh,5.9071418379350344,83.2158152,26.761574900000003,8ed5f728
245742400,191,Azamgarh,Uttar Pradesh,6.969405029988369,83.2905851,26.087551400000002,d86b84cb
765060153,191,Azamgarh,Uttar Pradesh,16.756767169807212,83.18443899999998,26.065435099999988,d86b84cb
245752687,177,Faizabad,Uttar Pradesh,3.5948040836464688,82.14269999999999,26.77891920000001,e222a102
245752792,177,Faizabad,Uttar Pradesh,9.817725215918049,81.74805399999998,26.749240499999996,e222a102
245753026,177,Faizabad,Uttar Pradesh,0.1785699675769374,82.2052321,26.7990707,e222a102
245746550,178,Ambedkar Nagar,Uttar Pradesh,4.192107484663722,82.7378132,26.31234419999999,c1043e60
245748028,178,Ambedkar Nagar,Uttar Pradesh,14.189941385994443,82.5382541,26.42006870000001,c1043e60
245749636,178,Ambedkar Nagar,Uttar Pradesh,2.0498326316880147,82.6621,26.551099999999998,c1043e60
3303084637,178,Ambedkar Nagar,Uttar Pradesh,-0.11212079064089517,83.0791072,26.304532700000006,c1043e60
245737957,193,Ballia,Uttar Pradesh,2.104460250136487,84.15033029999998,25.7557446,e5f52cdf
245739356,193,Ballia,Uttar Pradesh,5.966942006650753,83.85561019999999,25.8608909,e5f52cdf
662741226,193,Ballia,Uttar Pradesh,2.630830622003686,83.8460568,26.120122299999995,e5f52cdf
245743811,164,Kanpur Nagar,Uttar Pradesh,10.467679981236762,80.1674983,26.1551192,786f66b7
245753746,164,Kanpur Nagar,Uttar Pradesh,2.542607108403291,80.0645793,26.842485699999997,786f66b7
576305890,164,Kanpur Nagar,Uttar Pradesh,1.8248728937075902,80.4000616,26.400898800000004,786f66b7
1180652177,164,Kanpur Nagar,Uttar Pradesh,2.271468557082544,80.3217588,26.46091349999999,786f66b7
1615720898,164,Kanpur Nagar,Uttar Pradesh,1.0130146880864581,80.3650651,26.4487664,786f66b7
1615721379,164,Kanpur Nagar,Uttar Pradesh,7.672944660157589,80.32403799999999,26.406561599999982,786f66b7
2876633626,164,Kanpur Nagar,Uttar Pradesh,1.3688713407715272,80.2722286,26.600809400000003,786f66b7
4963731103,164,Kanpur Nagar,Uttar Pradesh,6.246652570906827,80.2644825,26.47245540000001,786f66b7
4963731104,164,Kanpur Nagar,Uttar Pradesh,5.859748391556476,80.24559969999999,26.465886199999993,786f66b7
4963731963,164,Kanpur Nagar,Uttar Pradesh,2.9517685498854154,80.3419876,26.440988800000003,786f66b7
245734376,198,Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,1.3111898006320413,82.41812369999998,25.464165499999986,42504ec5
765176073,198,Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,8.715541535130425,82.465065,25.33348640000001,42504ec5
765176109,198,Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,2.490723978619888,82.4326002,25.2844591,42504ec5
